;Sample Rate 16000
;Google WaveNet Speech Synthesis with Added Noise
0.0000000000 0.0361369587
0.0000625000 0.0407922789
0.0001250000 0.0483065546
0.0001875000 0.0180670694
0.0002500000 0.0265571866
0.0003125000 0.0446419306
0.0003750000 0.0146050835
0.0004375000 0.0355454087
0.0005000000 0.0468896553
0.0005625000 0.0318359509
0.0006250000 0.0271549448
0.0006875000 0.0166205149
0.0007500000 0.0052816099
0.0008125000 0.0338521972
0.0008750000 0.0087675806
0.0009375000 0.0068044988
0.0010000000 -0.0024286613
0.0010625001 -0.0104405005
0.0011250000 -0.0185037237
0.0011875000 0.0106855147
0.0012500000 -0.0029790108
0.0013125000 0.0019794353
0.0013750000 0.0000318902
0.0014375000 0.0127801737
0.0015000000 0.0023289281
0.0015625000 0.0013994714
0.0016250000 0.0226019435
0.0016875000 -0.0000641749
0.0017500001 -0.0145243164
0.0018124999 0.0009344157
0.0018750000 -0.0043353639
0.0019375000 -0.0098184664
0.0020000001 0.0013714330
0.0020625000 0.0179366320
0.0021250001 0.0297756232
0.0021875000 0.0352998152
0.0022499999 0.0217678491
0.0023125000 0.0335706696
0.0023749999 0.0101914983
0.0024375001 0.0088198613
0.0024999999 0.0000133117
0.0025625001 -0.0069848420
0.0026250000 -0.0065656826
0.0026875001 -0.0172350984
0.0027500000 -0.0160536617
0.0028125001 -0.0288724396
0.0028750000 -0.0103193801
0.0029374999 -0.0104727540
0.0030000000 -0.0248346496
0.0030624999 -0.0156135214
0.0031250000 -0.0014396140
0.0031874999 0.0153782740
0.0032500001 0.0250341836
0.0033125000 0.0232164562
0.0033750001 0.0267439969
0.0034375000 0.0324658006
0.0035000001 0.0190712251
0.0035625000 0.0120320991
0.0036249999 -0.0056114420
0.0036875000 0.0067137349
0.0037499999 -0.0061371252
0.0038125000 -0.0175244939
0.0038749999 -0.0022902116
0.0039375001 -0.0175282173
0.0040000002 0.0102925301
0.0040624999 0.0039525875
0.0041250000 0.0090597644
0.0041875001 -0.0010629692
0.0042500002 -0.0120499525
0.0043124999 -0.0123315742
0.0043750000 0.0007172700
0.0044375001 -0.0148125803
0.0044999998 0.0085029947
0.0045624999 0.0189563278
0.0046250001 0.0079410505
0.0046875002 0.0018561195
0.0047499998 -0.0135783302
0.0048125000 -0.0027070311
0.0048750001 -0.0114250984
0.0049375002 -0.0078445114
0.0049999999 -0.0108859967
0.0050625000 -0.0047779782
0.0051250001 -0.0071027353
0.0051874998 -0.0121122468
0.0052499999 -0.0162742529
0.0053125001 0.0064871009
0.0053750002 0.0020625088
0.0054374998 0.0100513175
0.0055000000 -0.0049937032
0.0055625001 0.0003959893
0.0056250002 -0.0168854222
0.0056874999 -0.0231806021
0.0057500000 -0.0328762159
0.0058125001 -0.0316141210
0.0058749998 -0.0160843544
0.0059374999 -0.0217222627
0.0060000001 -0.0298945308
0.0060625002 -0.0167973973
0.0061249998 -0.0357206650
0.0061875000 -0.0147991879
0.0062500001 0.0061248406
0.0063125002 0.0083457818
0.0063749999 0.0113297822
0.0064375000 -0.0043812692
0.0065000001 0.0067698844
0.0065624998 -0.0177879818
0.0066249999 -0.0014414147
0.0066875000 -0.0027969088
0.0067500002 -0.0032428901
0.0068124998 0.0150701171
0.0068750000 0.0085277800
0.0069375001 0.0119243944
0.0070000002 0.0054906653
0.0070624999 -0.0157095641
0.0071250000 -0.0158264153
0.0071875001 0.0007142322
0.0072499998 0.0115618668
0.0073124999 -0.0031667182
0.0073750000 -0.0105914287
0.0074375002 -0.0248321556
0.0074999998 -0.0256302133
0.0075625000 0.0008638938
0.0076250001 0.0048562242
0.0076875002 0.0176734850
0.0077499999 0.0157364737
0.0078125000 0.0159847811
0.0078750001 -0.0102895349
0.0079375003 -0.0145418411
0.0080000004 0.0130733885
0.0080624996 0.0100992015
0.0081249997 0.0085661337
0.0081874998 -0.0115446188
0.0082500000 -0.0071870266
0.0083125001 -0.0163867027
0.0083750002 -0.0166530535
0.0084375003 0.0040948279
0.0085000005 0.0132388994
0.0085624997 0.0145218596
0.0086249998 0.0142892580
0.0086874999 -0.0029237948
0.0087500000 -0.0054174252
0.0088125002 0.0138125112
0.0088750003 -0.0072484999
0.0089375004 -0.0140712317
0.0089999996 -0.0238241348
0.0090624997 -0.0039318297
0.0091249999 -0.0191482194
0.0091875000 -0.0257224385
0.0092500001 -0.0143606905
0.0093125002 -0.0054084389
0.0093750004 0.0024250043
0.0094374996 -0.0096976850
0.0094999997 -0.0214911960
0.0095624998 -0.0173928495
0.0096249999 -0.0294773765
0.0096875001 -0.0271197539
0.0097500002 -0.0144306449
0.0098125003 -0.0162397344
0.0098750005 -0.0144488988
0.0099374996 0.0055988953
0.0099999998 -0.0116476119
0.0100624999 0.0015011476
0.0101250000 -0.0151374945
0.0101875002 -0.0122645935
0.0102500003 -0.0236845110
0.0103125004 -0.0232090838
0.0103749996 -0.0115127861
0.0104374997 0.0024864280
0.0104999999 -0.0014390728
0.0105625000 0.0159320291
0.0106250001 -0.0051501072
0.0106875002 0.0073672389
0.0107500004 -0.0062546805
0.0108124996 0.0130342618
0.0108749997 0.0225851871
0.0109374998 -0.0003540707
0.0109999999 0.0009855506
0.0110625001 0.0119811194
0.0111250002 -0.0067916885
0.0111875003 -0.0167798940
0.0112500004 -0.0114574954
0.0113124996 -0.0014805921
0.0113749998 -0.0090740193
0.0114374999 0.0102016656
0.0115000000 -0.0137293432
0.0115625001 -0.0206598155
0.0116250003 -0.0279460680
0.0116875004 -0.0226826631
0.0117499996 -0.0181748457
0.0118124997 -0.0160269905
0.0118749999 0.0010801480
0.0119375000 -0.0101700528
0.0120000001 -0.0194866732
0.0120625002 -0.0020829109
0.0121250004 -0.0066442327
0.0121874996 0.0002668687
0.0122499997 -0.0082178963
0.0123124998 -0.0013652676
0.0123749999 0.0073972507
0.0124375001 -0.0165482927
0.0125000002 -0.0071046553
0.0125625003 -0.0234055091
