;Sample Rate 16000
;Google WaveNet Speech Synthesis with Added Noise
0.0000000000 0.0000000000
0.0000625000 0.0100803515
0.0001250000 -0.0001485108
0.0001875000 -0.0103822015
0.0002500000 -0.0101156142
0.0003125000 -0.0113145253
0.0003750000 -0.0073747411
0.0004375000 -0.0137476251
0.0005000000 -0.0168014541
0.0005625000 -0.0110020749
0.0006250000 -0.0269234851
0.0006875000 -0.0150681306
0.0007500000 -0.0072280220
0.0008125000 -0.0026442972
0.0008750000 -0.0094831567
0.0009375000 -0.0058242688
0.0010000000 0.0092306975
0.0010625001 0.0118769901
0.0011250000 0.0011521648
0.0011875000 0.0070001334
0.0012500000 0.0036840204
0.0013125000 -0.0026741214
0.0013750000 -0.0036625292
0.0014375000 0.0067773280
0.0015000000 -0.0086639831
0.0015625000 -0.0212392341
0.0016250000 -0.0281407926
0.0016875000 -0.0133878058
0.0017500001 -0.0038869178
0.0018124999 0.0022015662
0.0018750000 0.0220290571
0.0019375000 0.0178130437
0.0020000001 0.0188940391
0.0020625000 0.0224690270
0.0021250001 0.0163871422
0.0021875000 0.0277715363
0.0022499999 0.0252878536
0.0023125000 0.0218771715
0.0023749999 0.0236625001
0.0024375001 0.0190831646
0.0024999999 0.0202797148
0.0025625001 0.0227794014
0.0026250000 0.0340609401
0.0026875001 0.0422117971
0.0027500000 0.0485401005
0.0028125001 0.0335665196
0.0028750000 0.0334097259
0.0029374999 0.0329609178
0.0030000000 0.0336418189
0.0030624999 0.0316473208
0.0031250000 0.0321182571
0.0031874999 0.0281418823
0.0032500001 0.0274675339
0.0033125000 0.0084091946
0.0033750001 0.0052393745
0.0034375000 0.0042886897
0.0035000001 0.0071811280
0.0035625000 -0.0072503695
0.0036249999 -0.0041747685
0.0036875000 -0.0185525343
0.0037499999 -0.0136849470
0.0038125000 -0.0041575888
0.0038749999 0.0012461022
0.0039375001 0.0210634284
0.0040000002 0.0270720497
0.0040624999 0.0130378930
0.0041250000 0.0097956639
0.0041875001 0.0003405826
0.0042500002 0.0076448345
0.0043124999 0.0025736366
0.0043750000 0.0028475078
0.0044375001 0.0152338184
0.0044999998 0.0164226815
0.0045624999 0.0037585476
0.0046250001 0.0044991300
0.0046875002 0.0062122005
0.0047499998 0.0118619502
0.0048125000 0.0188671015
0.0048750001 0.0145795904
0.0049375002 0.0126707302
0.0049999999 0.0140747149
0.0050625000 0.0032307527
0.0051250001 -0.0057834256
0.0051874998 0.0087422589
0.0052499999 0.0243128017
0.0053125001 0.0337586291
0.0053750002 0.0340610929
0.0054374998 0.0362862274
0.0055000000 0.0309189167
0.0055625001 0.0188143030
0.0056250002 0.0250492953
0.0056874999 0.0295498837
0.0057500000 0.0235354044
0.0058125001 0.0211466681
0.0058749998 0.0056205913
0.0059374999 0.0064513171
0.0060000001 0.0025314223
0.0060625002 0.0010419636
0.0061249998 -0.0013484979
0.0061875000 -0.0030488356
0.0062500001 -0.0060485885
0.0063125002 -0.0144115640
0.0063749999 -0.0245493762
0.0064375000 -0.0150823789
0.0065000001 -0.0139615582
0.0065624998 -0.0173639134
0.0066249999 -0.0170098972
0.0066875000 -0.0130424928
0.0067500002 -0.0191548932
0.0068124998 -0.0021296346
0.0068750000 0.0053058756
0.0069375001 0.0130154025
0.0070000002 0.0053420607
0.0070624999 -0.0113847954
0.0071250000 -0.0056037563
0.0071875001 -0.0112076299
0.0072499998 -0.0089828027
0.0073124999 -0.0002393110
0.0073750000 -0.0007533787
0.0074375002 0.0048285527
0.0074999998 0.0085024284
0.0075625000 0.0039307568
0.0076250001 0.0034945246
0.0076875002 -0.0041336208
0.0077499999 0.0093070110
0.0078125000 0.0026623069
0.0078750001 0.0015613636
0.0079375003 -0.0083411494
0.0080000004 -0.0132667786
0.0080624996 -0.0215031039
0.0081249997 -0.0096734157
0.0081874998 0.0007724878
0.0082500000 0.0172793306
0.0083125001 0.0095402710
0.0083750002 0.0075992942
0.0084375003 0.0002212758
0.0085000005 0.0050721392
0.0085624997 0.0013692261
0.0086249998 0.0011993865
0.0086874999 0.0025046081
0.0087500000 -0.0081340885
0.0088125002 -0.0270043630
0.0088750003 -0.0233798213
0.0089375004 -0.0120667182
0.0089999996 -0.0102074342
0.0090624997 -0.0030911982
0.0091249999 0.0057584918
0.0091875000 0.0045855171
0.0092500001 -0.0038827369
0.0093125002 0.0129189426
0.0093750004 0.0275800321
0.0094374996 0.0192355942
0.0094999997 0.0132024931
0.0095624998 0.0193765238
0.0096249999 0.0075468696
0.0096875001 0.0084380098
0.0097500002 0.0059725684
0.0098125003 0.0229040161
0.0098750005 0.0107675297
0.0099374996 0.0030958550
0.0099999998 0.0163130835
0.0100624999 0.0185429677
0.0101250000 0.0154763330
0.0101875002 0.0154973585
0.0102500003 0.0063540121
0.0103125004 0.0060061687
0.0103749996 0.0001506839
0.0104374997 0.0099613667
0.0104999999 0.0122155994
0.0105625000 0.0069988305
0.0106250001 0.0044147256
0.0106875002 0.0041074380
0.0107500004 0.0016183471
0.0108124996 -0.0021091166
0.0108749997 0.0036221230
0.0109374998 -0.0065155849
0.0109999999 -0.0068418621
0.0110625001 -0.0110046547
0.0111250002 -0.0161894094
0.0111875003 -0.0166958813
0.0112500004 -0.0156481471
0.0113124996 -0.0144206947
0.0113749998 -0.0061447513
0.0114374999 0.0005481769
0.0115000000 0.0041357302
0.0115625001 -0.0020487441
0.0116250003 0.0053678844
0.0116875004 0.0174178779
0.0117499996 0.0170108285
0.0118124997 0.0138850044
0.0118749999 0.0243894756
0.0119375000 0.0104662543
0.0120000001 0.0123902978
0.0120625002 0.0092475684
0.0121250004 0.0160715766
0.0121874996 0.0201380160
0.0122499997 0.0069112936
0.0123124998 -0.0015423343
0.0123749999 -0.0013721085
0.0124375001 -0.0064490330
0.0125000002 0.0072916886
0.0125625003 0.0047504944
0.0126250004 0.0042432272
0.0126874996 0.0061393930
0.0127499998 -0.0070378203
0.0128124999 -0.0066586938
0.0128750000 0.0144601334
0.0129375001 0.0241297539
0.0130000003 0.0324335024
0.0130625004 0.0253993422
0.0131249996 0.0142024392
0.0131874997 0.0241507776
0.0132499998 0.0150549076
0.0133125000 0.0317139067
0.0133750001 0.0271266326
0.0134375002 0.0107178288
0.0135000004 0.0014903876
0.0135624995 -0.0031701075
0.0136249997 0.0094211325
0.0136874998 0.0148527492
0.0137499999 0.0074612349
0.0138125001 -0.0001473866
0.0138750002 0.0002127488
0.0139375003 0.0146730803
0.0140000004 0.0250283498
0.0140624996 0.0316969790
0.0141249998 0.0249489807
0.0141874999 0.0152651183
0.0142500000 0.0055941241
0.0143125001 0.0153599782
0.0143750003 0.0174434446
0.0144375004 0.0076544634
0.0144999996 0.0091552949
0.0145624997 0.0156692993
0.0146249998 0.0141908294
0.0146875000 0.0225814525
0.0147500001 0.0235554017
0.0148125002 0.0414908603
0.0148750003 0.0404241346
0.0149374995 0.0415941477
0.0149999997 0.0335861407
0.0150624998 0.0284130499
0.0151249999 0.0083320104
0.0151875000 0.0047892872
0.0152500002 0.0004340255
0.0153125003 0.0035225665
0.0153750004 0.0030764539
