    966014,  -0.07118827,  -0.47244096,  -0.96203727
    966017,  -0.05873185,  -0.46633708,  -0.94983065
    966019,  -0.07118827,  -0.48464870,  -0.94372731
    966021,  -0.05250365,  -0.49075264,  -0.94983065
    966023,  -0.05873185,  -0.50296038,  -0.94983065
    966025,  -0.05250365,  -0.50906432,  -0.93762398
    966027,  -0.05250365,  -0.50296038,  -0.93152064
    966030,  -0.05250365,  -0.50296038,  -0.95593393
    966032,  -0.05873185,  -0.51516819,  -0.94372731
    966034,  -0.07741648,  -0.52127206,  -0.93762398
    966036,  -0.07118827,  -0.50906432,  -0.93152064
    966038,  -0.06496006,  -0.53347981,  -0.92541730
    966040,  -0.05250365,  -0.52127206,  -0.93152064
    966042,  -0.05873185,  -0.51516819,  -0.93152064
    966044,  -0.04004729,  -0.52737594,  -0.91931397
    966047,  -0.03381908,  -0.53347981,  -0.90100402
    966049,  -0.04004729,  -0.53958368,  -0.87659067
    966051,  -0.05250365,  -0.55789542,  -0.87659067
    966053,  -0.05250365,  -0.57620704,  -0.87659067
    966055,  -0.05873185,  -0.57620704,  -0.85828066
    966057,  -0.06496006,  -0.57010317,  -0.85828066
    966060,  -0.04004729,  -0.57620704,  -0.85217738
    966063,  -0.04627544,  -0.56399930,  -0.84607404
    966065,  -0.03381908,  -0.55179149,  -0.82776403
    966067,  -0.03381908,  -0.56399930,  -0.82166070
    966069,  -0.02759087,  -0.55789542,  -0.81555736
    966071,  -0.00890625,  -0.55789542,  -0.80945408
    966073,  -0.04627544,  -0.57010317,  -0.80335069
    966075,  -0.03381908,  -0.55179149,  -0.78504074
    966077,  -0.02136266,  -0.54568762,  -0.77283406
    966080,  -0.02136266,  -0.54568762,  -0.77893740
    966082,  -0.02759087,  -0.52127206,  -0.76062739
    966084,  -0.04004729,  -0.52127206,  -0.74842072
    966086,  -0.02136266,  -0.52127206,  -0.74842072
    966088,  -0.02759087,  -0.51516819,  -0.73621410
    966090,   0.00355017,  -0.51516819,  -0.74231744
    966092,  -0.00267804,  -0.53347981,  -0.73621410
    966094,  -0.00267804,  -0.53347981,  -0.73011076
    966097,  -0.00267804,  -0.53347981,  -0.72400743
    966099,  -0.02136266,  -0.53347981,  -0.71790409
    966102,  -0.02759087,  -0.52737594,  -0.70569742
    966104,  -0.02136266,  -0.55179149,  -0.71180081
    966106,  -0.01513445,  -0.53958368,  -0.69959414
    966108,  -0.00890625,  -0.55789542,  -0.70569742
    966110,  -0.02759087,  -0.56399930,  -0.70569742
    966112,  -0.00890625,  -0.57010317,  -0.70569742
    966115,  -0.01513445,  -0.57620704,  -0.70569742
    966117,  -0.00890625,  -0.58231091,  -0.70569742
    966119,  -0.00890625,  -0.60062265,  -0.69959414
    966121,  -0.00890625,  -0.60672653,  -0.69959414
    966123,  -0.02759087,  -0.63724595,  -0.70569742
    966125,  -0.00267804,  -0.62503815,  -0.69349080
    966127,  -0.00267804,  -0.64334983,  -0.68738747
    966129,  -0.00890625,  -0.64945376,  -0.69349080
    966132,  -0.01513445,  -0.65555763,  -0.70569742
    966134,  -0.00267804,  -0.66776538,  -0.69349080
    966136,  -0.00267804,  -0.67997313,  -0.69349080
    966138,   0.00355017,  -0.69218093,  -0.69959414
    966140,   0.01600659,  -0.67997313,  -0.69349080
    966142,   0.01600659,  -0.70438874,  -0.69959414
    966145,   0.00355017,  -0.72270036,  -0.71790409
    966147,   0.01600659,  -0.72270036,  -0.71790409
    966150,   0.01600659,  -0.74101204,  -0.72400743
    966152,   0.01600659,  -0.73490816,  -0.71790409
    966154,   0.00977838,  -0.74711597,  -0.74231744
    966156,   0.01600659,  -0.73490816,  -0.73011076
    966158,   0.01600659,  -0.73490816,  -0.73011076
    966160,   0.04091930,  -0.73490816,  -0.73011076
    966162,   0.05960393,  -0.74711597,  -0.73011076
    966164,   0.00977838,  -0.75321984,  -0.71790409
    966167,  -0.00890625,  -0.74711597,  -0.71790409
    966169,  -0.02759087,  -0.73490816,  -0.71180081
    966171,  -0.02136266,  -0.72270036,  -0.71790409
    966173,  -0.03381908,  -0.72270036,  -0.72400743
    966175,  -0.00267804,  -0.71049261,  -0.70569742
    966177,   0.00355017,  -0.71049261,  -0.71180081
    966179,   0.02223480,  -0.71049261,  -0.69959414
    966181,   0.01600659,  -0.71049261,  -0.69349080
    966184,   0.00977838,  -0.69828486,  -0.66907752
    966187,   0.00355017,  -0.69828486,  -0.65687084
    966189,   0.00355017,  -0.71049261,  -0.64466417
    966191,   0.01600659,  -0.71049261,  -0.63856083
    966193,   0.00355017,  -0.72880423,  -0.62025082
    966195,   0.00977838,  -0.73490816,  -0.62025082
    966197,  -0.00267804,  -0.75321984,  -0.60194087
    966199,   0.00977838,  -0.75321984,  -0.59583753
    966202,   0.02223480,  -0.77763540,  -0.58363086
    966204,   0.01600659,  -0.77763540,  -0.57752752
    966206,   0.02846301,  -0.77153146,  -0.55311418
    966208,   0.02223480,  -0.79594707,  -0.53480422
    966210,   0.01600659,  -0.81425869,  -0.52870089
    966212,   0.01600659,  -0.82036257,  -0.51649427
    966214,   0.02223480,  -0.82646650,  -0.51039088
    966216,   0.01600659,  -0.84477818,  -0.51649427
    966219,   0.02223480,  -0.85088205,  -0.51039088
    966221,   0.00977838,  -0.85088205,  -0.49818426
    966223,  -0.01513445,  -0.86919373,  -0.50428760
    966225,   0.00977838,  -0.86919373,  -0.47377092
    966227,   0.00977838,  -0.86919373,  -0.47987425
    966230,   0.01600659,  -0.87529761,  -0.47987425
    966232,   0.01600659,  -0.87529761,  -0.48597759
    966234,   0.02223480,  -0.88140148,  -0.48597759
    966237,   0.01600659,  -0.89360929,  -0.48597759
    966239,   0.02846301,  -0.88750535,  -0.47987425
    966241,   0.02846301,  -0.88140148,  -0.48597759
    966243,   0.02223480,  -0.88750535,  -0.49208093
    966245,   0.01600659,  -0.87529761,  -0.49208093
    966247,   0.02223480,  -0.87529761,  -0.47377092
    966249,   0.01600659,  -0.87529761,  -0.50428760
    966251,   0.02223480,  -0.86919373,  -0.49818426
    966254,   0.00977838,  -0.86308980,  -0.51039088
    966256,   0.02846301,  -0.84477818,  -0.50428760
    966258,   0.02846301,  -0.85088205,  -0.51039088
    966260,   0.02223480,  -0.85088205,  -0.52259755
    966262,   0.02223480,  -0.83867425,  -0.51039088
    966264,   0.04091930,  -0.82646650,  -0.51649427
    966266,   0.03469121,  -0.83867425,  -0.51649427
    966268,   0.03469121,  -0.85698593,  -0.49818426
    966272,   0.04091930,  -0.85088205,  -0.49208093
    966274,   0.02223480,  -0.86919373,  -0.50428760
    966276,   0.04091930,  -0.86919373,  -0.49208093
    966278,   0.04091930,  -0.87529761,  -0.46766758
    966280,   0.04091930,  -0.87529761,  -0.47377092
    966282,   0.04091930,  -0.88750535,  -0.44325429
    966284,   0.02223480,  -0.88750535,  -0.44935763
    966286,   0.04714751,  -0.88140148,  -0.41884094
    966289,   0.04091930,  -0.89360929,  -0.40663433
